YQ,PCEDEF,ND,S,INF,Con_Growth,Div_index,DG_Index,DG_SMALL LoBM,DG_ME1 BM2,DG_ME1 BM3,DG_ME1 BM4,DG_SMALL HiBM,DG_ME2 BM1,DG_ME2 BM2,DG_ME2 BM3,DG_ME2 BM4,DG_ME2 BM5,DG_ME3 BM1,DG_ME3 BM2,DG_ME3 BM3,DG_ME3 BM4,DG_ME3 BM5,DG_ME4 BM1,DG_ME4 BM2,DG_ME4 BM3,DG_ME4 BM4,DG_ME4 BM5,DG_BIG LoBM,DG_ME5 BM2,DG_ME5 BM3,DG_ME5 BM4,DG_BIG HiBM,r_SMALL LoBM,r_ME1 BM2,r_ME1 BM3,r_ME1 BM4,r_SMALL HiBM,r_ME2 BM1,r_ME2 BM2,r_ME2 BM3,r_ME2 BM4,r_ME2 BM5,r_ME3 BM1,r_ME3 BM2,r_ME3 BM3,r_ME3 BM4,r_ME3 BM5,r_ME4 BM1,r_ME4 BM2,r_ME4 BM3,r_ME4 BM4,r_ME4 BM5,r_BIG LoBM,r_ME5 BM2,r_ME5 BM3,r_ME5 BM4,r_BIG HiBM,rf,PD_SMALL LoBM,PD_ME1 BM2,PD_ME1 BM3,PD_ME1 BM4,PD_SMALL HiBM,PD_ME2 BM1,PD_ME2 BM2,PD_ME2 BM3,PD_ME2 BM4,PD_ME2 BM5,PD_ME3 BM1,PD_ME3 BM2,PD_ME3 BM3,PD_ME3 BM4,PD_ME3 BM5,PD_ME4 BM1,PD_ME4 BM2,PD_ME4 BM3,PD_ME4 BM4,PD_ME4 BM5,PD_BIG LoBM,PD_ME5 BM2,PD_ME5 BM3,PD_ME5 BM4,PD_BIG HiBM,Rex_SMALL LoBM,Rex_ME1 BM2,Rex_ME1 BM3,Rex_ME1 BM4,Rex_SMALL HiBM,Rex_ME2 BM1,Rex_ME2 BM2,Rex_ME2 BM3,Rex_ME2 BM4,Rex_ME2 BM5,Rex_ME3 BM1,Rex_ME3 BM2,Rex_ME3 BM3,Rex_ME3 BM4,Rex_ME3 BM5,Rex_ME4 BM1,Rex_ME4 BM2,Rex_ME4 BM3,Rex_ME4 BM4,Rex_ME4 BM5,Rex_BIG LoBM,Rex_ME5 BM2,Rex_ME5 BM3,Rex_ME5 BM4,Rex_BIG HiBM
2009Q1,95.029,7929,23115,-0.00226,-0.00476,0.27443,0.00098,-0.004138155,-0.141809412,-0.140605636,-0.083782892,-0.080513326,0.17238808,-0.033591692,-0.059072628,0.008893223,-0.380874666,-0.053229403,-0.007955142,-0.005946728,0.049092622,-0.204109277,0.016771161,-0.014887282,-0.0983095,-0.075681273,-0.049603923,-0.015210879,-0.02602788,-0.025662625,-0.164456548,0.745509732,-0.08579318,-0.095312708,-0.124730174,-0.242003192,-0.22917893,-0.095178228,-0.068944435,-0.13092723,-0.250550172,-0.286314976,-0.040942554,-0.114683485,-0.099763003,-0.14675685,-0.191091193,-0.038531515,-0.07876959,-0.11037298,-0.152781617,-0.238760046,-0.040201681,-0.132474472,-0.16560239,-0.31183756,-0.247460886,0.00259,6.078694221,6.006050911,5.452599376,5.237730118,5.247436621,6.25348168,5.492995981,5.668806975,5.34540269,5.067584511,5.769070802,5.50952268,5.381681117,4.914708945,5.220578227,5.567591229,5.492706178,4.928315271,4.809743051,4.66080768,5.181409193,4.945391805,4.713217065,4.266847187,4.637848626,-0.07014318,-0.079662708,-0.109080174,-0.226353192,-0.21352893,-0.079528228,-0.053294435,-0.11527723,-0.234900172,-0.270664976,-0.025292554,-0.099033485,-0.084113003,-0.13110685,-0.175441193,-0.022881515,-0.06311959,-0.09472298,-0.137131617,-0.223110046,-0.024551681,-0.116824472,-0.14995239,-0.29618756,-0.231810886
2009Q2,94.644,7866,22999,-0.00406,-0.00578,0.25896,-0.05802,-0.10789799,-0.179355622,-0.097259205,-0.08852258,-0.091832077,0.019479739,-0.047103295,-0.068732769,-0.005275365,-0.184591433,-0.536727527,-0.022902344,-0.019176708,0.004487334,-0.044934804,0.00370862,-0.008935193,-0.043554031,-0.08811343,-0.003953499,0.002170649,-0.067070794,-0.074515125,-0.179825242,-0.071394363,0.308316222,0.244411751,0.248870029,0.223916407,0.213132356,0.250117966,0.221384671,0.160585001,0.123474075,0.226811756,0.181266882,0.193992263,0.130885791,0.174837078,0.129036585,0.162598015,0.16233303,0.172105928,0.212360842,0.187826705,0.125648956,0.10215559,0.150687003,0.191671871,0.247203068,0.00428,5.997039195,6.052547615,5.468474838,5.079509817,5.098771016,5.985915372,5.457643238,5.596952373,5.085959294,5.162144201,5.78135765,5.402794337,5.287864841,4.718859474,5.233596312,5.512288554,5.42882387,4.916251791,4.732642707,4.471651556,5.156418391,4.838945212,4.5732773,4.119466176,3.644878009,0.323966222,0.260061751,0.264520029,0.239566407,0.228782356,0.265767966,0.237034671,0.176235001,0.139124075,0.242461756,0.196916882,0.209642263,0.146535791,0.190487078,0.144686585,0.178248015,0.17798303,0.187755928,0.228010842,0.203476705,0.141298956,0.11780559,0.166337003,0.207321871,0.262853068
2009Q3,95.297,7873,22989,0.00688,-9.00E-05,0.24252,-0.06561,0.072958802,0.146746536,-0.013809467,-0.11464585,-0.163037314,-0.009417402,0.038333714,0.009490687,-0.206560411,-0.281870079,0.091095195,-0.033723679,-0.054279957,-0.253756894,-0.214910523,-0.018319579,0.013986258,-0.022081769,-0.120618438,-0.209005982,0.044445376,0.009483701,-0.149904466,-0.421469373,-0.116234241,0.155598276,0.139006137,0.165343455,0.19455856,0.304459082,0.133534138,0.157918198,0.182552823,0.206700456,0.277173698,0.142215674,0.139070215,0.199578416,0.219471329,0.324071297,0.161383665,0.166125177,0.172014078,0.220964772,0.327033972,0.098665243,0.152166368,0.121943805,0.198084627,0.227945441,-0.00656,6.413253407,6.476314987,5.814604072,5.391948804,5.403735449,6.216553599,5.726131204,5.826270143,5.214708734,5.573547391,6.499352059,5.619688944,5.437927341,4.889209217,5.407567701,5.671177949,5.600092094,5.13191175,5.033116979,4.663431761,5.279896698,5.008171596,4.798479429,4.490963289,3.963475441,0.171248276,0.154656137,0.180993455,0.21020856,0.320109082,0.149184138,0.173568198,0.198202823,0.222350456,0.292823698,0.157865674,0.154720215,0.215228416,0.235121329,0.339721297,0.177033665,0.181775177,0.187664078,0.236614772,0.342683972,0.114315243,0.167816368,0.137593805,0.213734627,0.243595441
2009Q4,95.156,7880,22944,-0.00148,-0.00123,0.22981,-0.05382,-0.027239804,0.097816938,-0.033333836,-0.197630707,-0.20538203,-0.023662942,-0.298600563,0.103242723,0.011802866,-0.231277212,0.451822553,0.007637795,-0.032914589,-0.249456673,-0.196080641,0.032259426,0.193823618,-0.031353781,-0.067833152,-0.309012595,0.034403443,0.036672423,-0.149108308,-0.35830609,-0.135114638,-0.060346298,-0.002235664,0.027823618,0.007791999,0.014738989,0.037972352,0.044380914,0.0331793,0.009886826,0.031961061,0.042469062,0.063209447,0.030847571,0.072017441,0.043473186,0.056733586,0.055701147,0.070230144,0.011432328,0.035411593,0.075567142,0.050729315,0.050419275,0.029421929,-0.089394766,0.00159,6.495892881,6.468574588,5.993756994,5.701153215,5.871231845,6.35950514,5.845715689,5.999332279,5.627969601,6.132591168,6.550472539,5.792482839,5.691785715,5.36243744,5.94654952,5.850881193,5.752231013,5.326007597,5.374700189,5.199471714,5.334116566,5.150854263,5.070327701,5.110517288,4.307655122,-0.044696298,0.013414336,0.043473618,0.023441999,0.030388989,0.053622352,0.060030914,0.0488293,0.025536826,0.047611061,0.058119062,0.078859447,0.046497571,0.087667441,0.059123186,0.072383586,0.071351147,0.085880144,0.027082328,0.051061593,0.091217142,0.066379315,0.066069275,0.045071929,-0.073744766
2010Q1,95.627,7906,22984,0.00494,0.00214,0.21487,-0.06722,0.022388887,0.196448077,0.027504314,-0.017152133,-0.169962391,0.011735841,0.215130958,0.102199847,-0.210723174,-0.220496304,0.169320258,0.017499307,-0.023786074,-0.163077639,-0.062245516,-0.023909709,0.022834014,0.05411307,-0.043331747,-0.145397967,0.053238845,0.038672054,-0.179457602,-0.109552214,-1.969865914,0.061976683,0.051784392,0.071601235,0.085667754,0.14793138,0.053950508,0.073549802,0.091087321,0.101041194,0.116140242,0.091730985,0.067728975,0.091673466,0.089502445,0.132231371,0.087110577,0.097673914,0.051017731,0.069683727,0.155772798,0.025772542,0.037123295,0.082654426,0.056020548,0.106459025,-0.00483,6.462786387,6.368521986,6.054914448,5.90657592,6.091352864,6.421140434,6.188697166,5.929268856,5.626053562,6.395829441,6.141119048,5.848054491,5.755547874,5.683911554,6.186103347,5.875355353,5.614108542,5.427591523,5.453965669,5.543895902,5.375280264,5.164911155,5.269855283,5.498245306,4.353374995,0.077626683,0.067434392,0.087251235,0.101317754,0.16358138,0.069600508,0.089199802,0.106737321,0.116691194,0.131790242,0.107380985,0.083378975,0.107323466,0.105152445,0.147881371,0.102760577,0.113323914,0.066667731,0.085333727,0.171422798,0.041422542,0.052773295,0.098304426,0.071670548,0.122109025
2010Q2,96.387,7935,23063,0.00792,0.00349,0.21605,0.00549,0.17464587,0.281084829,-0.000380043,-0.01920442,-0.202907445,0.031563602,0.092504837,0.082677293,-0.211498059,-0.105614178,0.099237842,0.042295058,0.002759855,-0.133923659,-0.083614876,-0.020946362,0.022010601,0.004451461,-0.022444769,-0.272766387,0.030722484,0.072363015,-0.087215781,-0.112104374,-0.343612243,-0.077967778,-0.062759552,-0.088368991,-0.07704631,-0.125169455,-0.086442116,-0.065999883,-0.105154305,-0.139392838,-0.168436188,-0.099044208,-0.077543042,-0.119220888,-0.107588401,-0.177054094,-0.06003893,-0.113859477,-0.137831344,-0.094638823,-0.139069367,-0.118323033,-0.134893793,-0.115793075,-0.172167426,-0.188522066,-0.00757,6.502374184,6.223858301,6.099011369,6.009395807,6.409246635,6.463355101,6.047116011,5.918156331,5.93781793,6.732465987,6.063529775,5.89828416,5.871007413,5.936491639,6.380580233,5.986375638,5.688948443,5.424496184,5.566981143,5.845066666,5.347813961,5.163362397,5.531967312,5.663818068,6.429699933,-0.062317778,-0.047109552,-0.072718991,-0.06139631,-0.109519455,-0.070792116,-0.050349883,-0.089504305,-0.123742838,-0.152786188,-0.083394208,-0.061893042,-0.103570888,-0.091938401,-0.161404094,-0.04438893,-0.098209477,-0.122181344,-0.078988823,-0.123419367,-0.102673033,-0.119243793,-0.100143075,-0.156517426,-0.172872066
2010Q3,97.061,7949,23173,0.00697,0.00399,0.22491,0.04018,-0.037429554,-0.024869981,0.070510865,0.017674796,0.063624914,0.153934881,-0.107607697,-0.101693481,0.311649012,0.537256758,0.03437009,-0.03428783,0.035105803,0.10804977,0.157240323,-0.022509353,0.079578841,-0.093292456,0.106128991,0.14760272,-0.002722769,-0.023758188,0.236267338,0.060619321,0.178864775,0.078381875,0.062724419,0.094950614,0.080095638,0.050177482,0.143223807,0.126818963,0.107204421,0.08929089,0.082876837,0.131123633,0.140546645,0.08311654,0.113944978,0.10155556,0.140333349,0.119886319,0.110973134,0.11633186,0.086276514,0.124769988,0.081847886,0.12641615,0.068301984,0.023270938,-0.00658,6.249760535,5.88001392,6.011022422,5.951553917,6.486984626,6.345349382,5.88861129,5.730324733,6.00992315,6.669643977,5.865247724,5.77844606,5.74902667,5.962826896,6.287141015,5.94728307,5.553078365,5.282213378,5.494787089,5.978763686,5.198768444,4.956105588,5.503390019,5.603755017,6.58479011,0.094031875,0.078374419,0.110600614,0.095745638,0.065827482,0.158873807,0.142468963,0.122854421,0.10494089,0.098526837,0.146773633,0.156196645,0.09876654,0.129594978,0.11720556,0.155983349,0.135536319,0.126623134,0.13198186,0.101926514,0.140419988,0.097497886,0.14206615,0.083951984,0.038920938
2010Q4,97.703,7992,23199,0.00659,0.00221,0.23638,0.04973,0.203286706,0.58148113,0.168044277,0.164581357,0.249243433,0.236430896,0.312810763,-0.001678073,0.18278827,0.471851772,-0.10091699,0.019586188,0.127021467,0.612395524,0.528171077,0.092972371,-0.165484462,-0.061721656,0.113460963,0.141974495,0.012771499,0.000365799,0.162026362,0.001746386,0.402772273,0.170873107,0.159911304,0.176456429,0.176657363,0.150792115,0.14068353,0.143129178,0.151909342,0.136233319,0.152072781,0.14130826,0.165495858,0.145708289,0.13518208,0.122421433,0.125116118,0.144351997,0.135905543,0.106386766,0.088098137,0.082078974,0.106026157,0.081923801,0.111469599,0.090304049,-0.00623,6.365571965,5.96760832,6.03546217,6.013974759,6.473537194,6.334638308,6.12303795,5.939222635,5.787565028,6.215264056,5.962001267,5.953280535,5.797037408,5.968722105,6.231456252,6.110125773,5.593385843,5.486478969,5.504989958,5.91743748,5.3262612,5.061711662,5.39353883,5.61143768,6.429196272,0.186523107,0.175561304,0.192106429,0.192307363,0.166442115,0.15633353,0.158779178,0.167559342,0.151883319,0.167722781,0.15695826,0.181145858,0.161358289,0.15083208,0.138071433,0.140766118,0.160001997,0.151555543,0.122036766,0.103748137,0.097728974,0.121676157,0.097573801,0.127119599,0.105954049
2011Q1,98.119,8006,23251,0.00425,0.00211,0.24302,0.02773,-0.002390735,-0.08760414,0.00203171,0.045664041,0.115586442,-0.084262593,-0.044098027,-0.094992007,0.144479367,0.103694109,-0.073381616,-0.02105591,0.023288452,0.068720472,0.092519369,-0.016235118,0.066876284,-0.187367988,0.093131024,0.11816155,0.022293387,-0.016713542,0.168857639,0.072024057,0.138729343,0.019057654,0.071835952,0.042371603,0.048353645,0.065601633,0.077599253,0.098872162,0.102595067,0.068417435,0.099619979,0.116836355,0.107533658,0.075239446,0.10443039,0.058029941,0.076286757,0.103866423,0.069462012,0.085775914,0.023343415,0.033918934,0.052790319,0.076341154,0.059240503,0.036180259,-0.00399,6.333158366,5.546038494,6.043874322,6.026050765,6.375085876,6.238890941,5.953356366,6.09281005,5.741010077,5.895485065,6.204226518,6.099190205,5.81572423,5.491508661,5.825706608,6.14226952,5.903222303,5.684106168,5.497915761,5.863561122,5.395568675,5.16737202,5.31343627,5.721160893,6.116728048,0.034707654,0.087485952,0.058021603,0.064003645,0.081251633,0.093249253,0.114522162,0.118245067,0.084067435,0.115269979,0.132486355,0.123183658,0.090889446,0.12008039,0.073679941,0.091936757,0.119516423,0.085112012,0.101425914,0.038993415,0.049568934,0.068440319,0.091991154,0.074890503,0.051830259
2011Q2,98.336,7976,23332,0.00221,0.00163,0.25306,0.04048,-0.016726142,-0.122570354,0.01778917,0.070557645,0.176181178,-0.012387388,-0.077644961,-0.08940408,0.139959596,0.122650969,0.005716165,-0.03528087,0.019541969,0.059511775,0.119745509,0.112188323,0.059870602,-0.076660521,0.084941618,0.107710508,0.021454917,-0.009550047,0.140870925,0.145507994,0.131095773,-0.031264143,-0.045021483,-0.038006364,-0.049303251,-0.054464798,0.008614382,-0.011368656,-0.003084061,-0.017609079,-0.05148676,0.018276044,0.000158236,-0.00599027,-0.019515728,-0.029830488,0.018537525,-0.012416963,-0.032014335,-0.007272228,-0.005601508,0.016794075,0.000390099,-0.000288285,-0.049417996,-0.057788183,-0.00211,6.354606755,5.705478586,6.084214215,6.028740369,6.325101067,6.400752787,6.096326555,6.290397124,5.664948144,5.891410935,6.394444489,6.227779773,5.867675224,5.527218579,5.791217181,6.234791395,5.940212442,5.940936168,5.490560651,5.768742987,5.407194222,5.236875881,5.220919785,5.708377339,6.014178964,-0.015614143,-0.029371483,-0.022356364,-0.033653251,-0.038814798,0.024264382,0.004281344,0.012565939,-0.001959079,-0.03583676,0.033926044,0.015808236,0.00965973,-0.003865728,-0.014180488,0.034187525,0.003233037,-0.016364335,0.008377772,0.010048492,0.032444075,0.016040099,0.015361715,-0.033767996,-0.042138183
2011Q3,98.721,7933,23419,0.00391,0.00141,0.25515,0.00823,0.014593059,-0.044235982,-0.037724792,0.223831962,0.0454228,-0.036951094,0.08043661,0.053404176,-0.028286601,-0.043355708,-0.056542514,0.062026584,0.002212138,0.061983931,0.031902062,0.017311113,-0.023631885,0.13567153,0.05004909,0.043121233,0.007799319,0.027025088,-0.001612435,0.16224767,0.089156538,-0.301934291,-0.295757425,-0.251206983,-0.242087112,-0.227631058,-0.251468963,-0.239791253,-0.289716478,-0.2241587,-0.305273992,-0.243428404,-0.249113604,-0.257288418,-0.271713881,-0.240650796,-0.228634565,-0.245186049,-0.252586461,-0.191310054,-0.211471261,-0.107629862,-0.119884599,-0.166724934,-0.133937944,-0.334311129,-0.00385,6.340068755,5.783027457,6.028418681,5.908879473,6.09445509,6.421754556,6.162602861,6.376717142,5.507379469,5.717273205,6.407004368,6.263218879,5.842142984,5.448191076,5.641641184,6.141140597,5.867924878,5.985582354,5.398346805,5.655430971,5.40253338,5.246816028,5.079760575,5.513451349,5.825295008,-0.286284291,-0.280107425,-0.235556983,-0.226437112,-0.211981058,-0.235818963,-0.224141253,-0.274066478,-0.2085087,-0.289623992,-0.227778404,-0.233463604,-0.241638418,-0.256063881,-0.225000796,-0.212984565,-0.229536049,-0.236936461,-0.175660054,-0.195821261,-0.091979862,-0.104234599,-0.151074934,-0.118287944,-0.318661129
2011Q4,98.901,7916,23355,0.00182,-0.00259,0.25955,0.01708,-0.342366173,-0.860743455,-0.093534059,0.001861449,0.075960177,-0.176133041,-0.205476713,-0.124534421,-0.062825492,-0.16351865,-0.125952387,-0.009838887,-0.13926898,-0.348351831,-0.19403052,-0.160399899,0.019371773,0.137112984,0.029023072,0.059289307,0.025780049,0.001305047,0.038007969,0.137766488,0.049893168,0.08549852,0.148797648,0.108617162,0.141541758,0.102696467,0.151367187,0.123968903,0.16057274,0.163058636,0.150269243,0.088311519,0.163495529,0.155376403,0.168099407,0.127251562,0.105546435,0.145976901,0.149600768,0.147375776,0.092408074,0.073372883,0.114727978,0.146179178,0.112984552,0.075936613,-0.0018,6.023541405,5.531506013,5.81493649,5.442960399,5.821401232,6.207236687,5.842374998,6.033596488,5.31150737,5.455354922,6.220118478,5.952078691,5.582642429,5.114493263,5.369088326,5.89519492,5.646370713,5.597324363,5.156987661,5.400838476,5.2871042,5.09990634,4.914648075,5.217265735,5.401827341,0.10114852,0.164447648,0.124267162,0.157191758,0.118346467,0.167017187,0.139618903,0.17622274,0.178708636,0.165919243,0.103961519,0.179145529,0.171026403,0.183749407,0.142901562,0.121196435,0.161626901,0.165250768,0.163025776,0.108058074,0.089022883,0.130377978,0.161829178,0.128634552,0.091586613
2012Q1,99.696,7962,23452,0.00801,0.00457,0.26822,0.03285,0.166015568,0.15741716,0.047137842,0.024853446,0.319423104,0.067694393,0.121264856,0.740755478,0.04427145,0.195737292,-0.028387387,0.314169749,0.009742881,0.028569958,0.04084252,0.053684087,8.55761E-05,0.095770964,0.047656047,0.043434441,-0.005746053,0.025217862,0.018429624,0.116221643,0.090448367,0.147336641,0.126000803,0.120935137,0.102328234,0.143652142,0.135949025,0.10806591,0.107925927,0.111923325,0.119708069,0.13857446,0.094849124,0.109974484,0.109418316,0.079282679,0.181546577,0.108233302,0.080189393,0.075489819,0.11207771,0.155037833,0.069999365,0.064520923,0.087822671,0.231138834,-0.00793,6.451406097,6.541047116,6.017087711,5.582640708,5.848137521,6.534736915,6.171820614,6.318703649,5.537391499,5.769142815,6.434382384,6.125413107,5.877287812,5.630944501,5.690370409,6.161141253,5.772975841,5.609812146,5.275340365,5.433957243,5.334697034,5.213329271,5.022819283,5.192483799,5.427870786,0.162986641,0.141650803,0.136585137,0.117978234,0.159302142,0.151599025,0.12371591,0.123575927,0.127573325,0.135358069,0.15422446,0.110499124,0.125624484,0.125068316,0.094932679,0.197196577,0.123883302,0.095839393,0.091139819,0.12772771,0.170687833,0.085649365,0.080170923,0.103472671,0.246788834
2012Q2,99.843,7940,23468,0.00147,-0.00019,0.27634,0.02985,-0.073419062,0.060736761,0.040158733,0.038480557,0.086421951,0.075413295,0.099588936,0.214430067,0.107725896,0.040528525,0.106709998,0.038949227,0.113425334,0.050646876,0.038084124,-0.091868846,0.074449449,0.093078476,0.050538702,0.063102404,0.023719872,0.033530225,0.012576153,0.094696249,0.08324007,-0.057985358,-0.01468744,-0.038773657,-0.047820298,-0.005134232,0.000364626,-0.022233073,-0.07418274,-0.05897949,-0.046314002,-0.049657461,-0.036164565,-0.086181789,-0.048192816,-0.033485145,-0.076198277,-0.077267824,-0.070862046,-0.033930799,-0.060427331,-0.044339581,-0.019944912,-0.013155252,0.015806855,-0.131030024,-0.00136,6.432727169,6.50963076,6.090885006,5.660115497,5.67236656,6.602991547,6.158621669,5.685874098,5.605043374,5.693113593,6.601344232,5.906092482,5.977519415,5.71179286,5.728810569,6.289003744,5.881123567,5.594230575,5.303174136,5.502600513,5.49548092,5.258110774,5.068910582,5.164084827,5.568561253,-0.042335358,0.00096256,-0.023123657,-0.032170298,0.010515768,0.016014626,-0.006583073,-0.05853274,-0.04332949,-0.030664002,-0.034007461,-0.020514565,-0.070531789,-0.032542816,-0.017835145,-0.060548277,-0.061617824,-0.055212046,-0.018280799,-0.044777331,-0.028689581,-0.004294912,0.002494748,0.031456855,-0.115380024
2012Q3,100.006,7928,23430,0.00163,-0.00159,0.28937,0.04606,0.021570385,0.068597427,0.034687743,-0.180406429,0.107510102,-0.010506348,0.032263,0.199715897,-0.018331568,-0.04581698,0.082020673,0.476499852,0.075523063,-0.000860965,0.061727914,0.101423035,0.094849749,0.002344754,-0.007623468,0.094464325,0.090123598,0.033329485,0.054691547,-0.045598428,0.008608022,0.04296295,0.072274696,0.048777259,0.052910737,0.051136527,0.023998942,0.053254629,0.047499825,0.054228764,0.067449188,0.052136477,0.037483443,0.052160114,0.073919588,0.025427844,0.032454215,0.052840408,0.046892883,0.056674416,0.080191021,0.047553551,0.067591132,0.057617236,0.044205761,0.093833526,-0.00148,6.448160874,6.434206558,6.011952615,5.573814641,5.580810376,6.527942878,6.036799659,5.397261291,5.438337988,5.606271065,6.444976773,5.83097869,5.777912292,5.612953168,5.657241299,6.304674313,5.729406295,5.430290052,5.218704635,5.379070778,5.427421467,5.204635637,5.043179177,5.085195433,5.354291158,0.05861295,0.087924696,0.064427259,0.068560737,0.066786527,0.039648942,0.068904629,0.063149825,0.069878764,0.083099188,0.067786477,0.053133443,0.067810114,0.089569588,0.041077844,0.048104215,0.068490408,0.062542883,0.072324416,0.095841021,0.063203551,0.083241132,0.073267236,0.059855761,0.109483526
2012Q4,100.455,7914,23460,0.00448,0.00051,0.31579,0.08737,0.406690613,0.731846078,0.626951574,0.837252869,0.222134859,0.659906273,0.329510358,0.131355308,0.162217537,0.393529072,0.521079073,0.122367913,0.433942643,0.489198201,0.548403012,0.352804083,0.12021198,0.082315602,0.061854804,0.072897837,0.153230038,0.108643809,0.038261107,-0.000194923,0.033957743,-0.058267578,-0.019076091,-0.003273894,-0.009726961,0.030750279,-0.036860658,0.001755777,0.023760346,0.017220084,0.049463467,-0.00387082,0.072781892,0.030179366,0.043513911,0.030780221,0.039742244,0.046162071,0.015244461,0.046010269,0.044676275,-0.041605955,-0.013047903,-0.024002471,0.010372958,0.081294888,-0.00425,6.469553438,6.437883827,6.026042131,5.807131808,5.524436801,6.562448168,6.057791289,5.245045219,5.510898321,5.719537233,6.415092577,5.391962281,5.754549344,5.687733721,5.620941229,6.235705493,5.687396955,5.474838182,5.283002518,5.364797474,5.384851419,5.238897285,5.046104866,5.174999621,5.439516663,-0.042617578,-0.003426091,0.012376106,0.005923039,0.046400279,-0.021210658,0.017405777,0.039410346,0.032870084,0.065113467,0.01177918,0.088431892,0.045829366,0.059163911,0.046430221,0.055392244,0.061812071,0.030894461,0.061660269,0.060326275,-0.025955955,0.002602097,-0.008352471,0.026022958,0.096944888
2013Q1,100.976,8007,23410,0.00517,0.00137,0.32485,0.0283,-0.103571843,0.002675472,-0.025251641,-0.035888955,-0.170349214,0.012224186,-0.114530059,-0.234176233,-0.042705227,-0.112068531,0.03904686,-0.086037114,0.04122128,0.145240219,0.011948557,0.01629095,-0.003415065,-0.009087071,-0.020600359,0.078172015,0.061584456,0.02038712,0.022566537,-0.053903002,0.026232368,0.124070482,0.113765466,0.09630766,0.110615577,0.11123445,0.135328937,0.108273968,0.116310725,0.124140066,0.1049851,0.093158005,0.117370379,0.117636346,0.116356148,0.141681009,0.113800624,0.118429086,0.124320714,0.144916937,0.170420768,0.080657998,0.095413996,0.101771193,0.130379759,0.106796946,-0.00506,6.004595247,5.686961658,5.395816663,4.960151977,5.333052221,5.865681237,5.730036708,5.137450257,5.365900868,5.375471628,5.890142685,5.34237626,5.350786068,5.242049431,5.103318438,5.922643654,5.613347046,5.407767041,5.267157984,5.336575912,5.190015426,5.117205573,4.983841288,5.185567503,5.486853809,0.139720482,0.129415466,0.11195766,0.126265577,0.12688445,0.150978937,0.123923968,0.131960725,0.139790066,0.1206351,0.108808005,0.133020379,0.133286346,0.132006148,0.157331009,0.129450624,0.134079086,0.139970714,0.160566937,0.186070768,0.096307998,0.111063996,0.117421193,0.146029759,0.122446946
2013Q2,101.048,7987,23392,0.00071,-0.00121,0.33763,0.03858,0.015659791,0.000550156,0.080250692,0.015984131,0.048787399,0.019550942,-0.021395076,-0.071333141,-0.050023741,-0.033963034,-0.018113399,0.131829718,0.022689103,0.445092933,0.140649201,0.054728767,-0.017007904,0.054149437,-0.005948789,0.066696482,0.042667023,0.040968915,0.02747287,-0.052877629,0.031690338,0.065291369,0.032567932,0.040373378,0.063529321,0.047297627,0.058127831,0.024508277,0.036986985,0.016108278,0.076385009,0.005700521,0.045666791,0.012157135,0.024920946,0.011904577,0.024292472,0.012012817,-0.003921906,0.033345474,0.037266146,0.006676473,0.027025636,0.026629194,0.041158981,0.080511164,-0.00065,6.232237573,5.798051652,5.517375965,5.106656508,5.614635886,5.988785988,5.952840736,5.487937215,5.53274616,5.59252526,5.94425383,5.545783753,5.427201134,5.21316536,5.233050889,6.020153329,5.735191197,5.541174826,5.43267528,5.428824666,5.209088967,5.192232449,5.063045944,5.369850263,5.567418387,0.080941369,0.048217932,0.056023378,0.079179321,0.062947627,0.073777831,0.040158277,0.052636985,0.031758278,0.092035009,0.021350521,0.061316791,0.027807135,0.040570946,0.027554577,0.039942472,0.027662817,0.011728094,0.048995474,0.052916146,0.022326473,0.042675636,0.042279194,0.056808981,0.096161164
2013Q3,101.459,8024,23406,0.00406,0.00162,0.34834,0.03121,0.153662276,0.226777058,-0.007821294,0.056643485,-0.049017799,0.021248889,-0.026197424,-0.168288483,0.050620961,0.23813173,0.193595592,-0.322793243,0.026697932,0.025902986,0.062151665,0.196659402,0.007569026,0.016991473,0.089215215,-0.015831945,-0.00172874,0.018003305,0.034602141,0.11735228,0.082286859,0.111493105,0.141574334,0.111667956,0.112014491,0.093338107,0.129087918,0.111861339,0.100256931,0.086676817,0.08877005,0.118007494,0.103062479,0.0687723,0.075769041,0.084559196,0.110485824,0.077802853,0.075612853,0.103577192,0.035253141,0.081904652,0.035565671,0.025431374,0.028277159,0.041708306,-0.00403,6.281869151,5.830069428,5.477498651,5.154201698,5.613146114,6.027362877,5.998744089,5.596257341,5.598878178,5.702873302,5.968067749,5.459620827,5.416669166,4.792993374,5.104306265,5.989717033,5.764211918,5.483103484,5.471969543,5.399394329,5.173098418,5.17828917,5.062202268,5.463886873,5.616239213,0.127143105,0.157224334,0.127317956,0.127664491,0.108988107,0.144737918,0.127511339,0.115906931,0.102326817,0.10442005,0.133657494,0.118712479,0.0844223,0.091419041,0.100209196,0.126135824,0.093452853,0.091262853,0.119227192,0.050903141,0.097554652,0.051215671,0.041081374,0.043927159,0.057358306
